Date,Open,High,Low,Close,Volume
2003-02-28,13.9785,14.2094,13.3016,13.9697,24565627.786512
2003-03-31,14.0935,14.8666,13.6475,14.0935,35314596.970769
2003-04-30,14.1063,15.6604,14.0817,15.1702,34395675.531822
2003-05-31,15.1319,16.1918,14.7536,15.5023,31586875.244776
2003-06-30,15.5455,16.3628,14.9128,15.1938,39853835.531634
2003-07-31,15.1938,16.3903,15.0385,16.3363,32143379.180594
2003-08-31,16.3038,17.1654,16.2488,17.0259,29976851.585499
2003-09-30,17.0259,17.4395,16.8029,17.1418,31302144.228543
2003-10-31,17.2116,17.7392,16.4178,17.1222,28563747.224816
2003-11-30,17.1222,17.3599,16.5691,17.19,25461560.564443
2003-12-31,17.24,17.5633,17.0967,17.2764,31802473.339404
2004-01-31,17.2764,17.5083,16.574,17.0367,37364301.166166
2004-02-29,17.0967,17.4887,16.6271,17.4139,34395494.342411
2004-03-31,17.5083,18.2068,17.0053,17.4759,43959903.142246
2004-04-30,17.5555,18.2146,15.6015,16.0759,54015049.211252
2004-05-31,16.0985,17.3884,15.6182,17.2362,44133280.03241
2004-06-30,17.245,17.7578,16.7548,17.4051,33354416.631155
2004-07-31,17.4101,18.1194,16.8245,17.3,27679651.815772
2004-08-31,17.3098,19.1214,17.1183,18.9613,40107991.3437
2004-09-30,19.0565,19.4427,17.7392,18.1488,34468229.675959
2004-10-31,18.1488,19.9161,18.0663,19.5241,32156553.075868
2004-11-30,19.643,20.6932,18.9455,19.7374,39333399.485728
2004-12-31,19.7953,21.5165,19.7186,21.1824,38751597.232862
2005-01-31,21.0862,21.2935,18.1852,18.4651,46199883.703108
2005-02-28,18.4749,19.7374,18.2903,19.2078,38676116.574359
2005-03-31,19.2078,20.1764,17.9709,18.8551,39389246.541075
2005-04-30,19.3188,20.1097,18.4415,20.1097,38218176.624438
2005-05-31,20.1008,21.5037,19.4319,21.0174,37884068.43992
2005-06-30,21.1,21.9969,21.0174,21.5568,42421421.816575
2005-07-31,21.6157,23.8527,21.544,23.6542,41694988.678994
2005-08-31,23.6994,23.8084,21.2817,22.1118,51057158.540558
2005-09-30,22.1118,23.0785,21.375,22.158,49137094.350901
2005-10-31,22.1294,23.272,20.7885,22.9773,54163467.768993
2005-11-30,22.3937,24.6886,21.8446,23.8635,54661706.076201
2005-12-31,24.0904,24.163,22.8005,22.9037,43054620.787117
2006-01-31,23.0087,25.0748,22.7405,24.8281,47404745.44492
2006-02-28,24.8821,27.0886,24.552,26.507,49461622.908745
2006-03-31,26.507,27.9492,25.6082,27.3932,52741145.14254
2006-04-30,27.5396,27.7881,24.8821,26.2663,47475139.566977
2006-05-31,26.231,26.4049,24.2682,25.8193,47428485.329449
2006-06-30,25.8763,27.5533,25.3429,26.1858,47728114.594116
2006-07-31,26.3725,27.567,25.784,27.2301,44657984.208659
2006-08-31,27.0494,29.2853,26.7075,29.1929,59454108.996962
2006-09-30,29.3118,30.0624,28.5494,29.6134,39688686.472987
2006-10-31,29.6468,32.1823,29.2853,31.9731,43427853.669421
2006-11-30,31.9063,36.0068,28.9346,31.1823,65356706.263895
2006-12-31,31.3139,31.645,29.0574,29.7126,45945540.594123
2007-01-31,29.8462,33.0557,29.0043,32.9486,51999681.42718
2007-02-28,32.9388,32.9918,28.8697,29.7362,94555244.483068
2007-03-31,29.1487,29.6655,27.3165,28.239,90394948.306793
2007-04-30,28.3383,29.1743,27.177,27.1829,57688141.311873
2007-05-31,27.1878,30.5928,26.4334,29.6655,117240163.8451
2007-06-30,29.6812,29.9504,25.9707,26.7133,94914218.369468
2007-07-31,26.6839,27.7969,23.1266,23.3083,81160850.857187
2007-08-31,22.1826,24.8585,20.4899,23.5579,120032340.51264
2007-09-30,23.551,25.4421,22.996,24.8006,60935295.787832
2007-10-31,24.9067,26.3509,22.5706,24.4617,70527014.310763
2007-11-30,23.9322,24.6984,19.7825,21.7807,100016839.95627
2007-12-31,21.7768,24.0452,19.9103,21.3515,84740542.870129
2008-01-31,21.2709,22.5401,18.189,21.877,128350962.17586
2008-02-29,21.9537,24.1562,21.204,22.3525,106366188.21802
2008-03-31,22.2749,25.6318,20.9369,24.2898,128548069.78929
2008-04-30,24.7112,26.0886,23.3349,24.6296,87903250.865489
2008-05-31,23.6463,26.2801,23.6463,24.7584,63766352.852823
2008-06-30,24.5304,25.9667,22.1059,22.4035,81766873.451897
2008-07-31,22.0175,26.563,21.5685,25.2751,155438827.99863
2008-08-31,25.5542,27.9394,23.9931,24.7053,131036126.13777
2008-09-30,25.0374,28.6889,23.0038,26.0001,172829050.74723
2008-10-31,25.2339,25.618,16.3038,20.4477,250388232.74099
2008-11-30,20.2354,20.816,12.4529,17.8168,231838262.37812
2008-12-31,17.4641,20.4378,13.9019,17.4581,288940777.11905
2009-01-31,17.4887,17.4887,13.6936,14.0071,224066638.31413
2009-02-28,13.6769,14.5129,10.2513,10.3024,275021247.71967
2009-03-31,10.0224,12.7378,9.18011,10.7445,379394915.32403
2009-04-30,10.4655,13.9657,10.378,13.4028,323506257.66663
2009-05-31,13.287,14.343,12.3074,14.2477,249288901.61614
2009-06-30,14.3823,15.3618,12.4873,13.0157,191931574.50601
2009-07-31,13.0787,14.176,11.0058,14.0523,192813781.67709
2009-08-31,14.23,18.0015,14.1505,15.9885,179701922.40031
2009-09-30,15.8736,19.3581,15.0572,17.9709,165662445.61077
2009-10-31,17.8993,18.0083,16.1251,16.9081,156533136.71587
2009-11-30,17.0407,19.2668,16.4227,18.8551,121313532.87452
2009-12-31,18.9986,21.2984,18.3473,19.7766,122146297.73056
2010-01-31,19.9417,20.2158,18.3846,18.7648,100580389.92076
2010-02-28,18.9229,21.3701,18.6282,21.1226,114078911.47254
2010-03-31,21.3397,23.6708,20.9241,22.9213,115485547.982
2010-04-30,23.109,27.7389,22.7405,26.5012,116655636.62564
2010-05-31,26.7193,28.3707,23.943,26.4225,139719285.6274
2010-06-30,26.1278,27.4668,23.2966,24.3791,133276200.34709
2010-07-31,24.5039,27.8097,23.2357,26.8431,122965476.43452
2010-08-31,27.3597,27.8509,25.6868,26.8303,88911217.73874
2010-09-30,27.2183,29.7401,27.1004,27.8509,105521380.37365
2010-10-31,27.9728,30.5614,27.6525,28.4689,83692519.904086
2010-11-30,28.6496,29.914,27.5238,29.2647,90062699.858534
2010-12-31,29.577,30.8197,28.7763,30.413,69920560.118804
2011-01-31,30.5958,31.8149,29.0368,31.7255,68057665.260028
2011-02-28,31.9191,32.4614,30.5486,32.2629,64439129.494679
2011-03-31,32.2383,33.2473,30.7039,33.2365,71786451.72829
2011-04-30,33.4182,35.2405,32.5851,35.1973,55450036.773959
2011-05-31,35.2975,36.443,34.3721,36.4254,56329152.527951
2011-06-30,36.3025,36.3389,34.1943,35.5559,78753760.727532
2011-07-31,35.6286,37.841,35.5667,36.6267,75386258.819621
2011-08-31,37.003,37.0541,30.7697,36.2563,143998970.35683
2011-09-30,36.1631,36.7829,30.024,30.9141,104498889.84581
2011-10-31,30.7137,35.9498,28.8805,34.9734,91863399.925065
2011-11-30,33.6963,35.4292,31.0516,32.8867,82412079.783639
2011-12-31,32.7267,34.9242,31.5497,34.3436,73200277.792863
2012-01-31,34.7897,36.0451,32.2541,35.8624,86081268.168577
2012-02-29,36.1345,36.4784,34.1599,34.2581,58114604.182243
2012-03-31,34.2071,38.0257,34.1993,37.9216,73291679.70743
2012-04-30,37.8312,38.0306,35.7199,37.2063,60964870.378567
2012-05-31,37.2495,38.6603,36.4204,37.001,75198455.994993
2012-06-30,36.2849,37.9952,35.5304,37.9716,74795626.127758
2012-07-31,38.2634,40.017,37.7407,38.5513,54310092.755149
2012-08-31,38.5857,38.8646,35.9322,36.778,56616259.36489
2012-09-30,36.835,37.4294,34.7592,35.2278,56665027.818187
2012-10-31,35.2917,35.5903,34.0292,35.1551,51831721.896825
2012-11-30,35.051,36.5039,32.6087,33.9939,95364810.986976
2012-12-31,34.1432,35.381,33.2757,35.1963,64921946.34358
2013-01-31,35.6669,36.5206,34.3672,34.3967,50035984.180738
2013-02-28,34.5892,36.0815,33.3141,34.1795,80292622.754551
2013-03-31,34.1727,35.1187,33.8161,34.4428,62906735.318887
2013-04-30,34.3868,37.1729,34.2199,36.3192,58545994.793845
2013-05-31,36.0835,38.1425,34.9704,35.379,103650555.93335
2013-06-30,35.3948,37.0541,33.2169,36.5904,78716927.363255
2013-07-31,36.7623,37.4322,34.7081,35.2907,55062519.447799
2013-08-31,35.4548,35.6277,31.6587,32.6971,63242986.22088
2013-09-30,32.932,36.1443,31.9986,33.9998,59487827.532037
2013-10-31,34.0244,35.5795,32.8484,33.2295,63929457.932046
2013-11-30,33.2856,33.8858,31.7825,32.7089,52932212.430322
2013-12-31,32.5606,34.3024,32.2953,33.3386,76958027.083118
2014-01-31,33.2521,35.7416,33.1284,35.5942,71739386.251874
2014-02-28,35.494,38.1387,35.0677,37.5836,69174576.847347
2014-03-31,37.4254,38.1848,36.6385,37.5983,52818720.676369
2014-04-30,37.7035,39.1221,37.0796,38.5385,67068729.382453
2014-05-31,37.6033,40.5691,37.6033,40.072,47660235.747536
2014-06-30,40.0759,41.5357,39.2389,41.1791,46559405.229413
2014-07-31,41.3176,43.645,41.02,42.2608,51800917.661098
2014-08-31,42.1144,44.0733,41.7283,43.4475,43049017.148307
2014-09-30,43.5527,44.3876,39.8244,40.5779,78988886.561841
2014-10-31,40.5779,45.8426,40.5052,45.8377,91193821.581691
2014-11-30,45.9133,47.3909,45.428,46.6786,49468068.365774
2014-12-31,46.7396,49.5678,45.9821,47.6571,54395563.261296
2015-01-31,47.9499,53.7538,47.8015,51.4865,57763612.809114
2015-02-28,51.5572,53.4169,50.3862,51.1024,62566697.761786
2015-03-31,51.2654,55.1282,49.6346,52.0101,65207830.660953
2015-04-30,52.0622,52.9227,48.9843,49.338,46881709.63634
2015-05-31,49.5119,50.735,48.107,49.6435,44061487.290967
2015-06-30,49.8586,50.4393,46.7926,47.2346,60942676.711541
2015-07-31,47.4597,51.8391,47.1502,50.3597,54067528.993723
2015-08-31,50.4873,55.1852,41.6723,47.9626,55660614.496814
2015-09-30,47.1541,51.1072,46.0774,50.9589,51600038.661328
2015-10-31,51.2271,55.5015,50.4549,52.4492,53800780.517584
2015-11-30,52.3401,55.3551,51.1259,54.1468,44998349.535369
2015-12-31,54.471,56.2786,52.0032,55.7294,51846921.448998
2016-01-31,55.1852,55.8443,51.182,52.6574,52596712.751843
2016-02-29,52.0396,53.1428,47.7258,50.8833,63609352.228086
2016-03-31,51.3941,58.0224,50.9825,57.8171,56772937.309608
2016-04-30,57.5684,58.1697,51.4894,52.4511,54236619.431021
2016-05-31,52.9512,56.2913,51.3136,53.3304,51894208.831547
2016-06-30,52.3146,53.4886,48.6287,53.4837,75879350.533218
2016-07-31,53.5848,55.5379,50.7654,52.7921,67080001.806828
2016-08-31,52.7921,53.4208,49.8174,50.3685,60122749.837821
2016-09-30,50.3911,54.0024,48.4401,52.7478,75697263.318385
2016-10-31,52.5445,52.5445,48.8556,50.6338,62538543.166717
2016-11-30,50.5424,51.5101,47.7868,49.2082,56239003.670492
2016-12-31,48.8703,53.4149,48.4685,53.1958,59264135.971073
2017-01-31,53.6172,54.3109,49.9058,50.228,54151616.149253
2017-02-28,50.2044,52.5681,49.171,52.129,44637194.250609
2017-03-31,52.0121,52.9551,50.7162,51.8391,53266661.617384
2017-04-30,51.8588,54.9062,51.3165,53.8079,40477854.917292
2017-05-31,53.9651,54.972,52.8981,54.2303,41649306.553195
2017-06-30,54.2048,57.3465,53.6556,55.2559,42635519.500012
2017-07-31,55.4317,57.1608,53.7047,57.1284,36166603.531519
2017-08-31,57.2443,57.6746,55.8395,56.3631,39952238.68648
2017-09-30,56.3631,57.7247,55.3493,55.7609,39724611.854373
2017-10-31,55.8984,57.3297,55.1204,56.8887,38648710.14905
2017-11-30,56.9368,59.5902,55.8316,56.5154,38136144.64543
2017-12-31,56.6843,56.9977,53.4533,54.3629,40042485.264071
2018-01-31,54.5329,54.5742,50.731,52.5229,48335339.350031
2018-02-28,52.3942,52.632,46.8604,47.9341,60488424.678678
2018-03-31,47.8054,53.524,47.3122,53.0092,72158404.0697
2018-04-30,52.8883,54.8069,51.5031,53.0858,62869773.696937
2018-05-31,53.1458,55.2717,51.0041,55.0476,53280330.220825
2018-06-30,55.1508,55.8533,53.0514,55.2638,52904246.150091
2018-07-31,55.2549,57.2178,54.3531,56.7727,42639487.344532
2018-08-31,56.3817,59.1639,56.1116,58.7867,32380526.600129
2018-09-30,58.5273,59.7386,56.7315,57.9546,36565845.237664
2018-10-31,57.9123,58.5578,54.578,56.8179,48346793.981735
2018-11-30,57.091,62.3518,55.646,62.3203,40303254.489643
2018-12-31,62.5374,63.6299,55.252,58.212,40277636.54633
2019-01-31,57.6883,64.0926,55.92,63.9864,42351644.55285
2019-02-28,64.1889,65.857,62.4186,64.9826,32901051.204905
2019-03-31,64.9482,67.2795,64.0562,66.9308,32294001.530892
2019-04-30,66.6733,68.9918,65.1271,67.9082,31168967.975532
2019-05-31,67.7658,69.1627,65.6251,68.0408,25684751.309732
2019-06-30,68.2009,70.6197,66.4072,67.977,28614732.703604
2019-07-31,68.3808,73.3124,66.9995,70.6353,28772497.784789
2019-08-31,70.5735,76.0375,69.372,75.8912,33811041.430968
2019-09-30,75.7841,78.1644,74.3331,77.746,39179962.592049
2019-10-31,77.6104,80.7098,76.5179,79.9082,37914277.193593
2019-11-30,79.9181,80.3945,75.0601,76.6997,33821555.506404
2019-12-31,76.4826,76.7439,71.2199,73.4509,40480269.418883
2020-01-31,73.8144,79.4514,72.0255,75.4118,34233212.758882
2020-02-29,75.6554,79.141,66.5348,68.1665,29269219.394117
2020-03-31,68.5851,73.6867,45.4909,56.5772,84275103.918007
2020-04-30,54.1556,64.7351,48.3988,59.6482,52940108.420559
2020-05-31,58.0724,59.6571,50.8745,55.5212,74122663.206901
2020-06-30,55.5025,62.8105,52.1319,54.4573,82296407.649245
2020-07-31,54.5672,57.5754,48.6798,49.6514,58953121.293128
2020-08-31,48.7161,52.8265,47.8555,52.2616,51572978.328152
2020-09-30,52.4747,54.7117,46.8505,48.0864,69941419.29528
2020-10-31,48.2564,52.8471,42.5555,44.0123,63969352.17587
2020-11-30,44.2167,63.1613,43.5801,54.2608,80052513.193518
2020-12-31,55.2441,59.545,52.5366,56.1076,60052419.844601
2021-01-31,56.2039,60.0,53.7519,58.3427,51094337.996969
2021-02-28,58.5518,66.0662,57.1402,61.9107,51391728.859867
2021-03-31,63.0188,72.0579,62.4038,68.371,69571624.940115
2021-04-30,68.7334,71.9969,67.6735,70.8524,42321309.57734
2021-05-31,71.329,74.226,68.1223,73.9254,47026601.108072
2021-06-30,74.6701,78.3158,73.8822,74.0649,50437240.346684
2021-07-31,74.1798,82.5587,73.9627,80.9231,36343226.562314
2021-08-31,81.539,82.3121,77.9503,80.8651,26952476.61594
2021-09-30,80.7982,82.7601,76.2772,78.4061,38074642.037452
2021-10-31,79.084,85.3429,77.7164,83.716,31771749.519203
2021-11-30,83.5313,85.3527,80.5566,82.6599,28644503.75252
2021-12-31,83.7062,88.959,80.0339,88.2763,35670726.794165
2022-01-31,88.5494,90.7441,83.0676,86.5502,39697851.807019
2022-02-28,86.062,90.2666,79.9651,83.2042,39219584.033839
2022-03-31,83.3701,91.3924,81.0488,88.3371,35181961.232237
2022-04-30,88.8579,92.6597,79.8198,80.0654,28945577.442886
2022-05-31,80.5075,81.0478,70.5951,75.4776,42409408.347867
2022-06-30,75.7526,76.4993,66.2922,71.5643,43390848.450349
2022-07-31,71.6337,78.1539,68.8294,77.6783,27027709.215177
2022-08-31,77.2918,80.1556,72.4958,72.5156,29369538.741175
2022-09-30,71.9904,77.2126,65.5798,67.22,33198932.2362
2022-10-31,68.045,69.07,60.75,63.02,43799738.0
2022-11-30,63.51,64.94,59.32,64.86,38949643.0
2022-12-31,65.22,65.81,58.1514,59.0,51436277.0
2023-01-31,59.44,63.69,57.38,63.65,61053544.0
2023-02-28,63.35,67.05,62.51,62.52,41138493.0
2023-03-31,61.99,63.38,54.6,60.0,43273858.0
2023-04-30,59.89,63.55,58.5032,63.25,31433502.0
2023-05-31,63.33,63.98,58.31,60.8,36536997.0
2023-06-30,60.74,67.13,60.27,65.97,41759439.0
2023-07-31,65.57,69.45,64.46,65.94,35858942.0
2023-08-31,65.81,66.7,62.56,64.83,29083250.0
2023-09-30,65.06,65.145,58.06,58.71,32035329.0
2023-10-31,58.41,60.9352,53.67,55.33,40068507.0
2023-11-30,53.77,57.86,52.57,56.84,51159604.0
2023-12-31,56.89,63.02,56.81,61.16,48929776.0
2024-01-31,60.97,62.86,58.46,60.19,50140301.0
2024-02-29,59.6,61.4,57.33,60.21,42514829.0
2024-03-31,59.92,63.78,59.19,63.11,37982291.0
2024-04-30,63.02,66.07,59.48,64.4,45334557.0
2024-05-31,63.96,68.55,62.24,65.91,39739813.0
2024-06-30,65.41,69.65,64.32,69.34,32158395.0
2024-07-31,68.52,71.775,66.61,69.63,37968937.0
2024-08-31,70.18,75.11,68.87,74.88,38216968.0
2024-09-30,74.55,78.835,73.4653,74.46,36931563.0
2024-10-31,74.86,76.46,70.225,70.37,32023881.0
2024-11-30,70.2,78.32,68.93,76.66,30730856.0
2024-12-31,76.385,76.385,69.35,71.76,29759017.0
2025-01-31,70.77,72.0,66.64,70.63,33936757.0
2025-02-28,70.0,74.92,69.09,74.17,29472574.0
2025-03-31,74.095,75.86,67.76,71.58,36712838.0
2025-04-30,71.74,71.97,59.41,70.26,47393533.0
2025-05-31,70.05,72.4,66.95,70.14,43374235.0
2025-06-30,69.34,70.21,65.1936,67.49,39286422.0
2025-07-31,67.02,68.51,62.975,63.2,44067245.0
2025-08-31,63.735,65.7,61.71,64.8,36619613.0
