Date,Open,High,Low,Close,Volume
2021-09-30,24.292,24.899,23.8207,24.0204,10563445.850232
2021-10-31,24.2349,25.4096,24.0991,24.6028,9069874.2391643
2021-11-30,24.6127,25.6418,24.3314,24.4573,9194284.8388882
2021-12-31,24.8567,25.5129,23.8945,25.2591,12655739.406765
2022-01-31,25.3172,26.177,23.1094,24.0568,14481502.565492
2022-02-28,24.0174,24.3008,21.7212,22.8261,13233641.888879
2022-03-31,22.8359,25.4913,22.1511,25.0879,12035391.971759
2022-04-30,25.1666,25.6979,23.6712,23.7006,8893612.6760114
2022-05-31,23.7597,24.35,21.9003,23.8975,12102151.878626
2022-06-30,23.8777,24.3598,20.9514,21.1299,12936064.659
2022-07-31,20.9315,22.2602,19.8904,21.9826,9571233.4766443
2022-08-31,21.8834,21.8834,19.3352,19.4442,8802198.4345409
2022-09-30,19.3451,20.4903,17.135,17.56,11742623.866411
2022-10-31,17.82,19.19,16.14,19.09,9649488.0
2022-11-30,19.17,19.87,17.87,19.76,6440224.0
2022-12-31,19.83,20.24,17.38,17.8,8922380.0
2023-01-31,18.03,19.22,17.37,19.2,7237086.0
2023-02-28,19.13,19.82,18.545,18.61,9422774.0
2023-03-31,18.44,18.53,16.23,17.86,15467910.0
2023-04-30,17.93,18.23,16.9,17.23,8604275.0
2023-05-31,17.24,17.515,14.95,15.11,14642908.0
2023-06-30,15.22,16.725,14.97,16.44,17516462.0
2023-07-31,16.43,17.19,15.965,16.25,12333587.0
2023-08-31,16.09,16.21,15.06,15.38,9604023.0
2023-09-30,15.35,15.5,13.43,13.64,12826528.0
2023-10-31,13.6,14.459,12.66,12.76,13467541.0
2023-11-30,12.71,13.92,12.44,13.14,11877049.0
2023-12-31,13.17,15.1,13.1405,14.6,14071658.0
2024-01-31,14.5,15.02,13.815,14.48,11951155.0
2024-02-29,14.42,14.8,12.75,12.88,15107587.0
2024-03-31,12.85,13.96,12.74,13.92,12478072.0
2024-04-30,13.92,15.3,13.3,15.16,18455004.0
2024-05-31,15.15,16.43,14.785,15.22,12529892.0
2024-06-30,15.42,15.95,14.92,15.93,11222361.0
2024-07-31,15.87,16.98,15.2,16.46,11014379.0
2024-08-31,16.57,17.71,16.35,17.66,8984373.0
2024-09-30,17.52,18.49,17.205,17.59,11763786.0
2024-10-31,17.57,17.635,16.54,16.87,9309621.0
2024-11-30,16.84,17.89,15.56,16.94,12559767.0
2024-12-31,16.865,16.9,14.56,15.27,14451469.0
2025-01-31,15.22,15.4,14.2,15.26,9846138.0
2025-02-28,14.9775,18.08,14.965,17.39,15185317.0
2025-03-31,17.32,17.62,16.8,17.4,14295788.0
2025-04-30,17.38,17.42,13.95,15.57,14449669.0
2025-05-31,15.74,16.42,15.26,16.06,11916877.0
2025-06-30,16.0,16.8,15.575,15.9,12668839.0
2025-07-31,15.74,16.56,15.02,15.08,13699599.0
2025-08-31,15.2,17.06,14.815,17.0,27603358.0
