Date,Open,High,Low,Close,Volume
2019-04-30,33.5978,35.6325,33.2488,35.5366,11873724.684589
2019-05-31,35.6414,36.7764,34.6557,35.4545,19289090.401665
2019-06-30,35.6038,38.7093,34.9849,38.038,22210783.877484
2019-07-31,38.2644,39.9303,37.5476,39.0079,15101867.061465
2019-08-31,39.2155,41.7406,37.6139,41.6359,13963999.627586
2019-09-30,41.5529,42.3211,40.2902,41.6448,14978575.04558
2019-10-31,41.6349,46.1671,41.1237,45.4947,15581885.4466
2019-11-30,45.4087,45.6282,43.4412,45.2782,12919585.838489
2019-12-31,45.1724,45.6944,42.146,43.3829,15077258.82551
2020-01-31,43.638,46.6881,42.2617,45.7745,11576082.356096
2020-02-29,46.0128,50.7991,42.5088,44.426,9821740.6826859
2020-03-31,44.6929,47.5136,30.1927,39.1691,26978629.088125
2020-04-30,37.2599,42.9142,33.7154,38.8923,19540390.759135
2020-05-31,37.947,39.345,34.0793,38.0143,24242529.04661
2020-06-30,38.0241,41.8435,36.8763,39.7781,41898009.846435
2020-07-31,39.9225,46.1641,37.7631,45.0597,48849466.318289
2020-08-31,44.9064,46.519,43.725,46.0672,24107875.571026
2020-09-30,45.8467,47.1814,41.8712,44.1412,19246367.348366
2020-10-31,44.334,50.4541,43.7645,44.8164,13834699.68233
2020-11-30,45.3178,51.1253,44.9509,46.2253,12116891.074383
2020-12-31,46.6209,48.27,44.2757,47.5838,19974371.615457
2021-01-31,47.6797,49.7728,44.6375,47.4187,13349950.811394
2021-02-28,47.6422,50.19,46.2185,46.2373,13198606.620243
2021-03-31,46.9155,50.1179,44.4724,49.0658,21302155.360768
2021-04-30,49.7965,55.7158,48.9987,54.0796,12392611.540727
2021-05-31,54.0796,55.5023,51.0818,53.7681,16955645.02313
2021-06-30,53.7879,58.1787,53.4755,55.6704,25305883.996198
2021-07-31,55.7593,60.774,55.5151,60.1383,17658330.014814
2021-08-31,60.343,61.1744,58.4565,60.5397,11503369.216307
2021-09-30,60.685,62.1226,55.0939,55.7089,21407906.043477
2021-10-31,56.1014,66.9098,54.8161,65.9676,25893852.937169
2021-11-30,66.0952,70.8755,64.9462,68.7952,20958267.147663
2021-12-31,69.4231,80.4213,68.5787,79.8597,30673638.148856
2022-01-31,79.9487,80.101,67.4349,72.0421,18826854.071456
2022-02-28,72.4069,73.0268,66.0852,69.0493,21312791.620912
2022-03-31,68.7932,75.8624,66.6369,73.7466,30970716.096106
2022-04-30,73.8356,83.7225,73.7071,77.1577,24896044.092435
2022-05-31,77.5433,77.8793,60.3795,63.1479,34740047.491176
2022-06-30,63.6719,65.3922,55.7524,57.2478,43080401.664475
2022-07-31,57.397,65.5383,56.7508,65.0214,26919403.329521
2022-08-31,65.0612,68.272,61.6118,61.8404,19784106.429483
2022-09-30,61.3533,65.414,50.08,52.0,29205722.876345
2022-10-31,52.84,55.6,48.74,55.28,26710152.0
2022-11-30,55.84,58.31,52.67,55.29,39449380.0
2022-12-31,55.72,57.73,52.45,54.64,30687303.0
2023-01-31,55.22,63.64,53.48,63.47,21696437.0
2023-02-28,63.07,66.71,59.88,60.46,29318902.0
2023-03-31,60.0,61.82,53.96,59.65,30316009.0
2023-04-30,59.38,60.055,53.475,55.77,31935606.0
2023-05-31,55.66,57.64,53.04,54.44,37489329.0
2023-06-30,54.15,54.655,49.685,52.22,44244126.0
2023-07-31,52.28,57.37,51.28,55.09,34421381.0
2023-08-31,54.99,55.03,50.48,53.47,22639166.0
2023-09-30,53.84,54.19,48.98,49.35,27334712.0
2023-10-31,49.19,50.055,41.56,43.24,38907779.0
2023-11-30,43.32,49.46,42.945,49.22,26349827.0
2023-12-31,48.99,58.02,48.91,56.1,37371426.0
2024-01-31,55.94,56.87,52.17,52.59,26356155.0
2024-02-29,52.4,54.6,49.17,50.88,35149045.0
2024-03-31,50.64,53.88,48.505,50.3,43129492.0
2024-04-30,50.22,50.22,41.89,42.81,59454707.0
2024-05-31,42.71,46.68,42.31,44.31,29093566.0
2024-06-30,45.78,46.24,43.26,44.59,25577848.0
2024-07-31,44.39,51.64,43.96,50.11,39844301.0
2024-08-31,50.61,52.61,47.29,50.92,26781293.0
2024-09-30,50.4,52.37,48.94,50.31,33918617.0
2024-10-31,50.39,50.45,42.845,42.89,44002902.0
2024-11-30,43.19,44.37,41.16,42.08,36577940.0
2024-12-31,42.11,42.475,37.67,38.66,43079749.0
2025-01-31,38.77,41.835,36.92,40.66,36848622.0
2025-02-28,39.5,41.59,38.32,41.32,41559194.0
2025-03-31,41.24,41.78,38.58,39.15,53712066.0
2025-04-30,39.44,39.49,29.68,33.1,66225888.0
2025-05-31,33.275,36.93,32.96,35.24,55114292.0
2025-06-30,35.12,37.605,34.6,35.57,55085933.0
2025-07-31,35.43,38.18,35.12,36.53,70084071.0
2025-08-31,36.705,40.67,35.53,40.1,35513714.0
