Date,Open,High,Low,Close,Volume
2013-01-31,12.2729,13.5743,11.9897,13.0296,2590847.3800522
2013-02-28,13.1066,14.0982,12.9428,13.966,3922253.4427479
2013-03-31,13.815,14.2414,13.3799,14.0282,2679184.5635464
2013-04-30,13.9966,14.8906,13.9315,14.7781,1777862.3340138
2013-05-31,14.7475,15.9177,14.2917,14.9468,2316474.5042065
2013-06-30,14.9252,15.2073,13.7983,14.5511,2801734.1127008
2013-07-31,14.56,15.6218,14.4091,14.5038,4857590.413339
2013-08-31,14.487,14.6301,13.4835,13.8901,1836083.5551301
2013-09-30,13.9838,14.2926,13.4076,14.0449,1410636.2991604
2013-10-31,14.0035,14.9636,13.521,14.1663,1287276.9958689
2013-11-30,14.109,14.2995,13.2517,14.109,1220870.0624048
2013-12-31,14.0894,14.4949,13.3375,14.2058,1477712.1158917
2014-01-31,14.1358,14.486,13.2773,13.8634,1415818.1175626
2014-02-28,13.8713,15.3731,13.5013,14.9941,1377837.709497
2014-03-31,14.934,15.2645,14.0953,15.1787,1448374.4904065
2014-04-30,15.1886,15.2645,14.0549,14.7643,1406551.0439328
2014-05-31,14.7249,15.8408,14.0549,15.677,6203307.5375753
2014-06-30,15.7194,16.2029,15.2211,15.6247,2980881.3208591
2014-07-31,15.6691,15.8408,15.0061,15.2261,2632154.9756426
2014-08-31,15.2625,16.5088,15.1412,16.4792,2390514.8145931
2014-09-30,16.5572,16.6401,15.157,15.3277,1874913.2422532
2014-10-31,15.2863,17.31,15.2379,17.2715,2640719.7218418
2014-11-30,17.3011,17.8369,16.5334,17.0653,1768848.6252579
2014-12-31,16.8443,17.6346,15.753,17.0485,8476475.9040655
2015-01-31,17.1965,19.8538,17.1797,18.8404,6007994.6369989
2015-02-28,18.8306,19.4847,17.9395,18.2099,3207331.7509852
2015-03-31,18.2632,19.2618,17.8339,18.8404,5017001.5112756
2015-04-30,18.8148,19.386,17.5577,17.7107,3729147.8569535
2015-05-31,17.6919,18.0658,16.7269,16.9341,3116691.9875164
2015-06-30,16.9844,17.5152,16.0687,16.3904,4403857.5028408
2015-07-31,16.4615,17.7392,16.3746,17.5912,2319947.6298987
2015-08-31,17.6159,18.7733,16.4783,17.0614,2768487.5739402
2015-09-30,16.8285,17.4146,16.3657,16.4783,3517478.7335741
2015-10-31,16.5492,19.4473,16.1062,18.9303,5222130.7805284
2015-11-30,18.9303,20.208,18.048,19.1572,7914827.7995326
2015-12-31,19.2341,19.8449,18.3214,19.2834,6156303.2861587
2016-01-31,19.0447,19.4108,17.5261,19.1631,5637268.113047
2016-02-29,19.096,19.3515,17.4235,18.876,4526802.3011985
2016-03-31,19.0002,20.4409,18.9657,20.1479,3297019.8759874
2016-04-30,20.0294,20.3027,18.7871,19.5627,5098634.6602049
2016-05-31,19.5805,20.7754,19.5292,20.5671,5741486.2068408
2016-06-30,20.5504,22.3215,20.4468,22.2268,7454903.6649745
2016-07-31,22.3117,24.147,21.8203,24.0957,4604007.6455906
2016-08-31,24.0533,24.2111,22.0778,23.1494,4086736.9054611
2016-09-30,23.0843,24.4755,22.6847,23.8037,5651677.4801586
2016-10-31,23.7138,23.7414,21.6644,22.7537,3902648.0688011
2016-11-30,22.7193,23.8332,21.6289,23.7286,5542471.1387263
2016-12-31,23.5914,25.3478,23.1031,25.0123,6787162.5665806
2017-01-31,25.188,25.5314,23.5559,23.8698,5824214.9054852
2017-02-28,23.7691,24.742,23.0922,24.3187,3266848.1733371
2017-03-31,24.3848,24.8545,23.2501,24.7637,7517318.5814845
2017-04-30,24.7725,27.8136,24.594,27.3114,5280769.5469569
2017-05-31,27.3539,29.122,26.9818,28.899,10342381.51832
2017-06-30,28.8912,30.0683,28.2113,29.7663,10284575.815597
2017-07-31,29.9005,31.0145,28.9385,30.8004,6369752.0444128
2017-08-31,30.8774,32.4206,30.2459,32.2509,10401925.304078
2017-09-30,32.319,33.2712,31.5375,32.1858,10480319.436459
2017-10-31,32.319,33.3836,32.1296,32.8637,6288741.1596139
2017-11-30,33.0689,34.4927,32.3092,33.652,7473285.7933098
2017-12-31,33.6343,33.9461,31.0372,31.577,8987455.087645
2018-01-31,31.577,32.3387,30.387,32.0635,6520505.1578766
2018-02-28,32.017,32.243,28.4245,29.9992,7627860.6625323
2018-03-31,29.9095,31.6658,29.9095,31.2829,6748871.0264497
2018-04-30,31.2829,34.2481,30.1364,33.6757,9217842.8079122
2018-05-31,33.6402,35.5919,33.3669,34.5441,10152519.002912
2018-06-30,34.771,35.1174,33.6304,34.1454,9811037.8796312
2018-07-31,34.1119,34.6822,33.1064,33.653,12224361.613637
2018-08-31,33.5711,35.1953,33.2514,35.0206,6728584.6077218
2018-09-30,34.9299,35.0128,33.3531,34.3733,5352281.2759015
2018-10-31,34.3448,34.846,31.5701,34.3487,7671267.1327386
2018-11-30,34.4522,36.3586,34.0941,35.8002,9376869.8047
2018-12-31,36.0844,36.2028,30.9603,32.4837,8099039.2647917
2019-01-31,32.1582,37.4963,31.3797,37.2575,5469170.6537716
2019-02-28,37.2674,39.4362,36.5549,37.7775,7004525.3054075
2019-03-31,37.7865,39.2823,37.3513,39.0514,7423967.8138644
2019-04-30,39.0702,41.5873,38.4929,41.4777,4535036.6596021
2019-05-31,41.4303,43.83,41.0021,42.4614,8234058.4195827
2019-06-30,42.647,45.691,41.977,45.5548,7797253.3230433
2019-07-31,45.7867,47.4109,44.7556,45.6082,5690039.9624542
2019-08-31,45.991,47.8203,44.1617,47.1948,8041393.688669
2019-09-30,47.0832,48.3897,45.7769,47.6881,6916001.6453661
2019-10-31,47.7079,53.3756,47.0586,52.9375,8662248.096948
2019-11-30,52.8407,54.6199,51.4889,54.164,7444421.4534092
2019-12-31,54.0239,54.5448,49.3123,51.0617,8745226.1066284
2020-01-31,51.3163,55.2779,50.0336,54.0042,6065499.3422516
2020-02-29,54.1935,58.768,48.594,51.7505,6567261.1117166
2020-03-31,52.0504,57.2771,39.7204,49.0883,15361510.281077
2020-04-30,47.1622,53.9449,43.8242,52.0021,9302326.8184034
2020-05-31,50.891,52.1333,42.2395,48.5554,9573783.9712796
2020-06-30,48.4144,53.2917,48.14,50.1924,14688475.883736
2020-07-31,50.1737,58.6496,49.2304,57.9342,8338957.5581578
2020-08-31,58.098,61.2535,54.4729,56.8676,6229049.4087692
2020-09-30,56.8676,57.8701,50.1786,52.2152,8345166.0110292
2020-10-31,52.2428,59.5386,52.2054,53.9499,5380817.2549254
2020-11-30,54.4659,61.45,54.1797,55.5405,6291181.5700799
2020-12-31,55.8868,56.688,52.9414,56.3811,6513597.417953
2021-01-31,56.322,56.4009,52.603,54.5212,6679692.2812646
2021-02-28,54.7037,59.0689,53.9716,54.0012,5500426.7580824
2021-03-31,54.4719,57.6205,52.0109,55.945,9113304.4609177
2021-04-30,56.2647,62.778,56.1335,62.4821,5993324.8107968
2021-05-31,62.7731,62.8204,59.3107,61.6098,4904798.3701141
2021-06-30,61.7164,65.5813,61.3,62.7593,7885738.471624
2021-07-31,62.7889,67.389,62.5945,66.495,4808966.6536482
2021-08-31,66.7664,67.1068,63.0898,64.9864,5788627.2752892
2021-09-30,65.1324,67.7304,60.8816,61.8328,7313365.9387063
2021-10-31,62.2728,72.2565,61.441,71.5144,6160265.9127874
2021-11-30,71.5529,76.7065,70.7715,74.4677,11564410.978388
2021-12-31,75.3765,84.4513,73.9487,83.7537,8374244.1908835
2022-01-31,83.9698,84.3724,68.6412,73.4238,8147820.1107043
2022-02-28,73.1682,73.6882,64.2029,67.5508,7000961.9818202
2022-03-31,67.237,75.267,65.9504,73.0665,7921650.4088586
2022-04-30,73.1849,79.9341,71.6161,71.7838,7518541.827096
2022-05-31,71.6951,72.0947,57.8613,59.9037,10831093.983316
2022-06-30,60.1701,61.9956,53.8255,55.317,9620444.3377672
2022-07-31,55.3368,62.5331,54.106,62.1857,7476310.8644152
2022-08-31,61.8879,66.1312,60.2501,60.538,8702594.4961326
2022-09-30,60.2799,63.6249,51.84,52.99,11418750.852888
2022-10-31,53.72,57.66,50.36,57.14,9227261.0
2022-11-30,57.26,59.76,54.33,58.64,7813227.0
2022-12-31,59.24,59.855,54.625,56.87,8035665.0
2023-01-31,57.89,64.44,56.26,64.43,8748744.0
2023-02-28,64.27,67.03,62.02,62.21,15502163.0
2023-03-31,61.8,64.66,59.29,64.6,10480188.0
2023-04-30,64.53,65.13,60.13,61.59,10390769.0
2023-05-31,61.28,62.99,58.99,61.33,11029819.0
2023-06-30,61.01,62.59,56.48,60.1,12657744.0
2023-07-31,59.69,62.06,57.13,59.34,12000074.0
2023-08-31,59.37,61.51,56.96,60.89,9592738.0
2023-09-30,61.15,61.61,56.1358,56.8,10944556.0
2023-10-31,56.54,58.26,50.42,53.28,13836122.0
2023-11-30,53.26,57.2,53.165,57.11,10938988.0
2023-12-31,57.14,63.9924,56.888,62.67,15819916.0
2024-01-31,62.4,63.55,59.52,59.73,10469438.0
2024-02-29,59.69,64.625,59.02,64.3,13249893.0
2024-03-31,64.06,66.47,61.86,66.4,18233068.0
2024-04-30,66.45,66.63,53.89,54.35,16895884.0
2024-05-31,54.57,58.53,53.78,54.1,17025330.0
2024-06-30,56.74,59.75,55.26,59.18,13771499.0
2024-07-31,58.87,69.525,58.47,68.41,13685046.0
2024-08-31,68.98,71.63,64.57,69.04,14168743.0
2024-09-30,68.53,70.1,66.04,66.83,13618737.0
2024-10-31,66.91,67.12,59.94,59.95,16991913.0
2024-11-30,60.51,63.15,58.78,60.63,14468435.0
2024-12-31,60.5,64.75,58.17,59.14,46622563.0
2025-01-31,59.38,67.03,57.12,65.42,16966800.0
2025-02-28,64.73,68.89,63.91,67.82,17289767.0
2025-03-31,67.57,69.2,62.07,63.22,18429077.0
2025-04-30,63.36,63.97,48.18,56.33,23921133.0
2025-05-31,56.14,60.23,54.42,56.42,18131783.0
2025-06-30,56.285,60.62,55.17,56.07,20296834.0
2025-07-31,55.66,58.55,55.27,55.49,18825294.0
2025-08-31,55.6,58.1391,53.0,57.86,14159810.0
